EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Clase de vía;Tipo de asiento - Sobre Balasto;Estado Elemento Inventario;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14120;Girona - VIA;TRMV - 79206 GIRONA-MERCADERIES - VIA 12 DE GIRONA-MERCADERIES;86320;VIA 12 DE GIRONA-MERCADERIES;202,273;202,871;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107462319;022700115;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,273;202,871
14120;Girona - VIA;TRMV - 79206 GIRONA-MERCADERIES - VIA 14 DE GIRONA-MERCADERIES;86318;VIA 14 DE GIRONA-MERCADERIES;202,31;202,957;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107462317;022700115;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,31;202,957
12106;Zaragoza - VIA;TRMV - B7081 BIF. TERUEL - RONDA SUR  (C.I.M.- BIF. TERUEL), I;200285;RONDA SUR  (C.I.M.- BIF. TERUEL), I;11,3;11,8;214;2 ;CIM ZARAGOZA-LA CARTUJA;;;En Servicio/Mantenible;107458474;022140040;BIF.PLAZA-AG.KM.8,9-BIF. TERUEL                                                                                                 ;8,7;11,8
14112;Montcada Bifurcaçiò - VIA;TRMV - B7900 BIF. SAGRERA - VIA 2T/4T DE BIF. SAGRERA – TALGO ;997380;VIA 2T/4T DE BIF. SAGRERA – TALGO ;107,985;108,077;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107462342;022760155;LA SAGRERA - BIF. SAGRERA                                                                                                       ;107,985;108,077
14111;L Hospitalet - VIA;TRMV - B8801 BIF. VILANOVA - BARCELONA SANTS-BIF. VILANOVA, II;2815;BARCELONA SANTS-BIF. VILANOVA, II;103,515;103,745;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107454964;022760190;BIF. VILANOVA - BARCELONA-SANTS                                                                                                 ;100,295;103,745
12106;Zaragoza - VIA;TRMV - 04040 ZARAGOZA DELICIAS - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);338,501;339,984;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457889;022000270;ZARAGOZA DELICIAS-MIRAFLORES                                                                                                    ;339,388;343,934
12104;Calatayud - VIA;TRMV - 70603 PARACUELLOS-SABIÑAN - VIA 2 DE PARACUELLOS-SABIÑAN;85134;VIA 2 DE PARACUELLOS-SABIÑAN;257,374;258,005;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470404;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;257,374;258,005
12104;Calatayud - VIA;TRMV - 70603 PARACUELLOS-SABIÑAN - VIA 3 DE PARACUELLOS-SABIÑAN;85135;VIA 3 DE PARACUELLOS-SABIÑAN;257,419;257,419;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470409;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;257,419;258,165
12104;Calatayud - VIA;TRMV - 70603 PARACUELLOS-SABIÑAN - VIA 3 DE PARACUELLOS-SABIÑAN;85135;VIA 3 DE PARACUELLOS-SABIÑAN;257,419;258,165;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470408;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;257,419;258,165
12105;Ricla-La Almunia - VIA;TRMV - 70608 CANTERA DE PURROY - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);266,896;266,9;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457874;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TRMV - 70702 SALILLAS DE JALON - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);290,04;291,04;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457878;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12123;Alagon-VIA;TRMV - 70801 UTEBO-PUEBLO - RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;329,59;330,59;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107458245;022000240;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;327,643;335,563
12123;Alagon-VIA;TRMV - 70802 UTEBO-MONZALBARBA - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);331,135;332,135;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457886;022000240;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;327,643;335,563
12106;Zaragoza - VIA;TRMV - 70806 ZARAGOZA-PORTILLO - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);340,563;341,071;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457890;022000270;ZARAGOZA DELICIAS-MIRAFLORES                                                                                                    ;339,388;343,934
13113;Reus - VIA;TRMV - 71307 LES BORGES DEL CAMP - VIA 2 DE LES BORGES DEL CAMP;85386;VIA 2 DE LES BORGES DEL CAMP;571,344;572,071;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107466006;022100120;MORA LA NOVA-REUS                                                                                                               ;571,344;572,071
13113;Reus - VIA;TRMV - 71307 LES BORGES DEL CAMP - VIA 3 DE LES BORGES DEL CAMP;85387;VIA 3 DE LES BORGES DEL CAMP;571,62;572,076;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107466007;022100120;MORA LA NOVA-REUS                                                                                                               ;571,62;572,076
13113;Reus - VIA;TRMV - 71307 LES BORGES DEL CAMP - VIA 4 DE LES BORGES DEL CAMP;85385;VIA 4 DE LES BORGES DEL CAMP;571,632;572,108;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107466000;022100120;MORA LA NOVA-REUS                                                                                                               ;571,632;572,108
13113;Reus - VIA;TRMV - 71307 LES BORGES DEL CAMP - VIA 5 DE LES BORGES DEL CAMP;996090;VIA 5 DE LES BORGES DEL CAMP;571,653;571,863;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107465976;022100120;MORA LA NOVA-REUS                                                                                                               ;571,653;571,863
13112;S. Vicenç de Calders - VIA;TRMV - 71603 CUNIT - SAN VICENTE DE CALDERS-BARCELONA SANTS, II;200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;626,581;627,581;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107458266;022000490;CUNIT-VILANOVA I LA GELTRU                                                                                                      ;627,081;636,
14111;L Hospitalet - VIA;TRMV - 71801 BARCELONA-SANTS - BARCELONA SANTS-BIF. VILANOVA, I;2805;BARCELONA SANTS-BIF. VILANOVA, I;100,295;100,795;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107454913;022760190;BIF. VILANOVA - BARCELONA-SANTS                                                                                                 ;100,295;103,515
14111;L Hospitalet - VIA;TRMV - 71901 BARCELONA-CAN TUNIS - VIA 2 DE BARCELONA-CAN TUNIS;996207;VIA 2 DE BARCELONA-CAN TUNIS;20,575;21,16;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;;En Servicio/Mantenible;107470695;022380020;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;20,575;21,16
14111;L Hospitalet - VIA;TRMV - 71901 BARCELONA-CAN TUNIS - VIA 4 DE BARCELONA-CAN TUNIS;996208;VIA 4 DE BARCELONA-CAN TUNIS;20,384;21,29;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;;En Servicio/Mantenible;107470696;022380020;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;20,384;21,29
14111;L Hospitalet - VIA;TRMV - 71901 BARCELONA-CAN TUNIS - VIA 6 DE BARCELONA-CAN TUNIS;996209;VIA 6 DE BARCELONA-CAN TUNIS;20,352;21,032;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;;En Servicio/Mantenible;107470697;022380020;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;20,352;21,032
14111;L Hospitalet - VIA;TRMV - 71901 BARCELONA-CAN TUNIS - VIA 8 DE BARCELONA-CAN TUNIS;996210;VIA 8 DE BARCELONA-CAN TUNIS;20,398;21,406;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;;En Servicio/Mantenible;107470698;022380020;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;20,398;21,406
14111;L Hospitalet - VIA;TRMV - 71902 BARCELONA-MORROT - VIA 2 MIXTO DE BARCELONA-MORROT;995344;VIA 2 MIXTO DE BARCELONA-MORROT;24,619;25,749;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;;En Servicio/Mantenible;107470177;022380030;BARCELONA-CAN TUNIS-BARCELONA-MORROT                                                                                            ;24,619;25,749
14113;Martorell - VIA;TRMV - 72210 CASTELLBISBAL - VIA 4/6-6A ESCAPE DE CASTELLBISBAL;996164;VIA 4/6-6A ESCAPE DE CASTELLBISBAL;77,495;77,495;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107469782;022400070;MARTORELL CENTRAL-CASTELLBISBAL                                                                                                 ;77,495;77,581
14113;Martorell - VIA;TRMV - 72506 RIERA DE CALDES - VIA 4 (PAET) DE RIERA DE CALDERS;995089;VIA 4 (PAET) DE RIERA DE CALDERS;18,359;19,356;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;;En Servicio/Mantenible;107466630;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;18,359;19,356
13116;Borges Blanques- VIA;TRMV - 73003 LES BORGES BLANQUES - VIA 2 DE LES BORGES BLANQUES;85817;VIA 2 DE LES BORGES BLANQUES;24,337;25,166;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470601;022000430;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;24,337;25,166
13116;Borges Blanques- VIA;TRMV - 73003 LES BORGES BLANQUES - VIA 3 DE LES BORGES BLANQUES;85819;VIA 3 DE LES BORGES BLANQUES;24,418;25,204;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470603;022000430;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;24,418;25,204
13116;Borges Blanques- VIA;TRMV - 73003 LES BORGES BLANQUES - VIA 5 DE LES BORGES BLANQUES;85818;VIA 5 DE LES BORGES BLANQUES;24,376;24,836;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470602;022000430;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;24,376;24,836
12111;Huesca - VIA;TRMV - 74202 PLASENCIA DEL MONTE - VIA 2 DE PLASENCIA DEL MONTE;85852;VIA 2 DE PLASENCIA DEL MONTE;15,361;15,62;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107464613;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;15,361;15,62
12111;Huesca - VIA;TRMV - 74202 PLASENCIA DEL MONTE - VIA 3 DE PLASENCIA DEL MONTE;85849;VIA 3 DE PLASENCIA DEL MONTE;15,357;15,798;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107464610;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;15,357;15,798
12111;Huesca - VIA;TRMV - 74202 PLASENCIA DEL MONTE - VIA 4 DE PLASENCIA DEL MONTE;85853;VIA 4 DE PLASENCIA DEL MONTE;15,421;15,62;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107465628;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;15,421;15,62
13122;Monzon - VIA;TRMV - 78301 MONZON-RIO CINCA - S. JUAN DE MOZARRIFAR-LERIDA, U;200020;S. JUAN DE MOZARRIFAR-LERIDA, U;126,3;127,862;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457964;022000380;MONZON-RIO CINCA-BINEFAR                                                                                                        ;127,467;138,317
13122;Monzon - VIA;TRMV - 78303 TAMARITE-ALTORRICON - VIA 2 DE TAMARITE-ALTORRICON;86055;VIA 2 DE TAMARITE-ALTORRICON;148,727;148,727;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470798;022000390;BINEFAR-ALMACELLES                                                                                                              ;148,727;149,504
13122;Monzon - VIA;TRMV - 78303 TAMARITE-ALTORRICON - VIA 3 DE TAMARITE-ALTORRICON;86054;VIA 3 DE TAMARITE-ALTORRICON;148,691;148,691;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470797;022000390;BINEFAR-ALMACELLES                                                                                                              ;148,691;149,566
13122;Monzon - VIA;TRMV - 78303 TAMARITE-ALTORRICON - VIA 4 DE TAMARITE-ALTORRICON;86057;VIA 4 DE TAMARITE-ALTORRICON;148,752;148,752;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470800;022000390;BINEFAR-ALMACELLES                                                                                                              ;148,752;149,443
13122;Monzon - VIA;TRMV - 78303 TAMARITE-ALTORRICON - VIA 5 DE TAMARITE-ALTORRICON;995055;VIA 5 DE TAMARITE-ALTORRICON;149,02;149,244;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470014;022000390;BINEFAR-ALMACELLES                                                                                                              ;149,02;149,244
13122;Monzon - VIA;TRMV - 78303 TAMARITE-ALTORRICON - VIA 6 DE TAMARITE-ALTORRICON;86056;VIA 6 DE TAMARITE-ALTORRICON;148,767;148,767;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470799;022000390;BINEFAR-ALMACELLES                                                                                                              ;148,767;149,258
13122;Monzon - VIA;TRMV - 78303 TAMARITE-ALTORRICON - VIA 7 DE TAMARITE-ALTORRICON;995056;VIA 7 DE TAMARITE-ALTORRICON;149,019;149,019;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107470015;022000390;BINEFAR-ALMACELLES                                                                                                              ;149,019;149,348
13122;Monzon - VIA;TRMV - 78303 TAMARITE-ALTORRICON - VIA 8 DE TAMARITE-ALTORRICON;995057;VIA 8 DE TAMARITE-ALTORRICON;149,038;149,258;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470019;022000390;BINEFAR-ALMACELLES                                                                                                              ;149,038;149,258
14114;Manresa - VIA;TRMV - 78600 MANRESA - MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;2810;MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;301,719;302,296;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107454920;022200050;MANRESA-SANT VICENÇ DE CASTELLET                                                                                                ;301,719;309,628
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - VIA 1 DE MONTCADA-BIFURCACIO;950021;VIA 1 DE MONTCADA-BIFURCACIO;356,002;357,242;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470829;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;356,002;357,242
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - VIA 4 DE MONTCADA-BIFURCACIO;950022;VIA 4 DE MONTCADA-BIFURCACIO;355,834;357,07;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470830;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;355,834;357,07
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - VIA 5 DE MONTCADA-BIFURCACIO;950023;VIA 5 DE MONTCADA-BIFURCACIO;355,878;357,143;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470831;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;355,878;357,143
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - VIA 6 DE MONTCADA-BIFURCACIO;950024;VIA 6 DE MONTCADA-BIFURCACIO;355,91;357,242;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470834;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;355,91;357,242
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - VIA 7 DE MONTCADA-BIFURCACIO;950026;VIA 7 DE MONTCADA-BIFURCACIO;356,016;356,772;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/No Mantenible;107470836;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;356,016;356,772
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - VIA 8 DE MONTCADA-BIFURCACIO;950025;VIA 8 DE MONTCADA-BIFURCACIO;355,981;356,814;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470835;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;355,981;356,814
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - VIA 9 DE MONTCADA-BIFURCACIO;950027;VIA 9 DE MONTCADA-BIFURCACIO;356,002;356,74;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470837;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;356,002;356,74
14111;L Hospitalet - VIA;TRMV - 78802 SANT ANDREU ARENAL - VIA 1/2 DE SANT ANDREU ARENAL;86193;VIA 1/2 DE SANT ANDREU ARENAL;361,71;361,782;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/No Mantenible;107467908;022200090;MONTCADA-BIFURCACIO-BIF.VILANOVA                                                                                                ;361,71;361,782
14111;L Hospitalet - VIA;TRMV - 78802 SANT ANDREU ARENAL - VIA 2/1 DE SANT ANDREU ARENAL;86190;VIA 2/1 DE SANT ANDREU ARENAL;361,037;361,109;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/No Mantenible;107466735;022200090;MONTCADA-BIFURCACIO-BIF.VILANOVA                                                                                                ;361,037;361,109
14111;L Hospitalet - VIA;TRMV - 78805 PLAÇA DE CATALUNYA - VIA 1/2 DE PLAÇA DE CATALUNYA;86195;VIA 1/2 DE PLAÇA DE CATALUNYA;365,824;366,824;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107468382;022760190;BIF. VILANOVA - BARCELONA-SANTS                                                                                                 ;365,824;366,824
14111;L Hospitalet - VIA;TRMV - 78805 PLAÇA DE CATALUNYA - VIA 2/1 DE PLAÇA DE CATALUNYA;86194;VIA 2/1 DE PLAÇA DE CATALUNYA;366,726;366,824;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107468381;022760190;BIF. VILANOVA - BARCELONA-SANTS                                                                                                 ;366,726;366,824
