EQM1 Código;EQM1;EQM2 Código;EQM2;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Tipo;Estado Elemento Inventario;Modelo;Descripción Elemento Inventario;Escape;Entreeje (sólo escapes) (mm);Posicionado en Curva;Orientación;Mano;Fecha de Modificación;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Id. Inventario;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
12106;Zaragoza - VIA;;;DS-5-71103 (FUENTES DE EBRO);85257;VIA 5 DE FUENTES DE EBRO;369,173;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Talón;Izquierda;15/12/2009;;;100669640;LA CARTUJA-AGUJA KM. 351,1-LA ZAIDA-SASTAGO                                                                                     ;368,538;369,173
14111;L Hospitalet - VIA;;;DS-5-71801 (BARCELONA-SANTS);997152;VIA 8 DE BARCELONA-SANTS;98,88;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-250-0,11-CR-I-TC;DESVÍO;Sí;;No;Punta;Izquierda;17/10/2024;93056929,1;459442999,29;958000;;;
13121;Lleida - VIA;;;DS-5-78400 (LLEIDA-PIRINEUS);2700;LERIDA-MANRESA, U;184,231;;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;LLeida Desvio 5;No;;No;Talón;Derecha;15/10/2018;80298580,;461409939,;100681511;LLEIDA-PIRINEUS-AG. KM. 185,747                                                                                                 ;183,825;185,747
14118;Mataro - VIA;;;DS-5-79410 (VILASSAR DE MAR);3380;BIF. SAGRERA-AG.KM. 108,0-MATARO, II;127,959;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;21/01/2014;;;100686349;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,077;135,569
12105;Ricla-La Almunia - VIA;;;DS-6-70607 (MORATA DE JALON);85144;VIA 2 DE MORATA DE JALON;271,914;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-500-0,085-CC-D;Desvio nº 6 Estación de Morata;No;;;Punta;Derecha;29/10/2009;;;100674161;CALATAYUD-MORATA DE JALON                                                                                                       ;271,755;272,572
12106;Zaragoza - VIA;;;DS-6-71103 (FUENTES DE EBRO);85257;VIA 5 DE FUENTES DE EBRO;368,538;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;15/12/2009;;;100681890;LA CARTUJA-AGUJA KM. 351,1-LA ZAIDA-SASTAGO                                                                                     ;368,538;369,173
14111;L Hospitalet - VIA;;;DS-6-71801 (BARCELONA-SANTS);950554;VIA 7/9 DE BARCELONA-SANTS (LADO HOSPITALET);676,733;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-D-TC;DESVÍO;Sí;;No;Talón;Izquierda;17/10/2024;92953728,27;459324165,96;956382;BELLVITGE AGUJA KM. 674,8-BARCELONA-SANTS                                                                                       ;676,733;676,805
13121;Lleida - VIA;;;DS-6-78400 (LLEIDA-PIRINEUS);601831;VIA 9 DE LLEIDA-PIRINEUS;182,979;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-D-TC;LLeida Desvio 6;No;;;Punta;Derecha;17/04/2014;;;100679974;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;182,883;184,786
12105;Ricla-La Almunia - VIA;;;DS-6-81209 (CABAÑAS DE EBRO);200260;GRISEN-CABAÑAS DE EBRO, I;5,617;0,;702;2 ;GRISEN-CABAÑAS DE EBRO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;No;;No;Talón;Derecha;11/04/2014;65252216,73;462793686,45;100678407;GRISEN-CABAÑAS DE EBRO                                                                                                          ;0,286;5,933
14111;L Hospitalet - VIA;;;DS-7-71801 (BARCELONA-SANTS);950548;VIA 12 DE BARCELONA-SANTS;678,445;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-250-0,11-CR-D-TC;DESVÍO;Sí;;No;Punta;Derecha;17/10/2024;;;956443;BELLVITGE AGUJA KM. 674,8-BARCELONA-SANTS                                                                                       ;676,582;678,969
13121;Lleida - VIA;;;DS-7-78400 (LLEIDA-PIRINEUS);601831;VIA 9 DE LLEIDA-PIRINEUS;184,166;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;LLeida Desvio 7;No;;No;Punta;Derecha;17/04/2014;;;100681278;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;182,883;184,786
14118;Mataro - VIA;;;DS-7-79410 (VILASSAR DE MAR);3370;BIF. SAGRERA-AG.KM. 108,0-MATARO, I;128,03;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Talón;Derecha;14/10/2008;;;100686350;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,014;135,569
12105;Ricla-La Almunia - VIA;;;DS-8-70607 (MORATA DE JALON);85142;VIA 5 DE MORATA DE JALON;271,978;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;Desvio nº 8 Estacion de Morata;No;;No;Punta;Izquierda;25/02/2025;;;100674162;CALATAYUD-MORATA DE JALON                                                                                                       ;271,978;272,344
14111;L Hospitalet - VIA;;;DS-8-71801 (BARCELONA-SANTS);950548;VIA 12 DE BARCELONA-SANTS;676,814;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;DESVÍO;No;;No;Talón;Izquierda;17/10/2024;92957743,12;459330936,67;956377;BELLVITGE AGUJA KM. 674,8-BARCELONA-SANTS                                                                                       ;676,582;678,969
13121;Lleida - VIA;;;DS-8-78400 (LLEIDA-PIRINEUS);601829;VIA 7 DE LLEIDA-PIRINEUS;183,024;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-I-TC;LLeida Desvio 8;No;;;Punta;Izquierda;17/04/2014;;;100679975;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;182,979;183,672
12123;Alagon-VIA;;;DS-8-81209 (CABAÑAS DE EBRO);2210;CASETAS-CASTEJON DE EBRO, II;29,813;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;No;;No;Punta;Derecha;16/11/2012;65244129,61;462801301,25;100682145;CASETAS-CABAÑAS DE EBRO                                                                                                         ;14,616;29,901
14111;L Hospitalet - VIA;;;DS-9-71801 (BARCELONA-SANTS);950560;VIA M2 DE BARCELONA-SANTS;678,43;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-250-0,11-CR-D-TC;DESVÍO;No;;No;Punta;Derecha;17/10/2024;;;956435;;;
13121;Lleida - VIA;;;DS-9-78400 (LLEIDA-PIRINEUS);601831;VIA 9 DE LLEIDA-PIRINEUS;183,902;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;LLeida Escape 9;Sí;4000,;Sí;Talón;Izquierda;17/04/2014;;;100680965;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;182,883;184,786
13113;Reus - VIA;;;DS-A-73110 (BASE DE ALCOVER);2900;PLANA DE PICAMOIXONS-KM 84.896, U;71,624;;230;2 ;PLANA-PICAMOIXON - REUS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-I;;No;;;Punta;Izquierda;24/03/2014;85060704,56;457822649,5;100681976;LA PLANA-PICAMOIXONS-REUS                                                                                                       ;68,128;84,896
12111;Huesca - VIA;;;DS-A1-74201 (HOYA DE HUESCA);2540;BIF. CANFRANC-HOYA DE HUESCA, U;4,032;;204;2 ;BIF. CANFRANC - CANFRANC;;En Servicio/Mantenible;;;No;;No;Talón;Derecha;07/02/2014;71110213,57;466545601,33;100685596;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;2,296;4,31
13113;Reus - VIA;;;DS-B-73110 (BASE DE ALCOVER);602703;VIA 1T DE BASE DE ALCOVER;71,724;;230;2 ;PLANA-PICAMOIXON - REUS;;En Servicio/Mantenible;;;No;;;Talón;Derecha;14/10/2008;;;100682083;LA PLANA-PICAMOIXONS-REUS                                                                                                       ;71,624;71,95
13113;Reus - VIA;;;DS-C-73110 (BASE DE ALCOVER);602703;VIA 1T DE BASE DE ALCOVER;71,757;;230;2 ;PLANA-PICAMOIXON - REUS;;En Servicio/Mantenible;;;No;;;Punta;Derecha;14/10/2008;;;100682084;LA PLANA-PICAMOIXONS-REUS                                                                                                       ;71,624;71,95
12106;Zaragoza - VIA;;;DS-1-67002 (CUARTE DE HUERVA);2300;CAMINREAL-BIF. TERUEL, U;110,442;;610;2 ;BIF. TERUEL - SAGUNT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-500-0,071-CR-D-TC;Desvio Nº 1 Estación de Cuarte de Huerva;No;;No;Talón;Derecha;06/11/2014;67145823,87;460705907,84;90939;BIF. TERUEL-CUARTE DE HUERVA                                                                                                    ;110,1;113,633
12106;Zaragoza - VIA;;;DS-1-67007 (ARAÑALES DE MUEL);2300;CAMINREAL-BIF. TERUEL, U;92,023;;610;2 ;BIF. TERUEL - SAGUNT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-500-0,071-CR-I-TC;;No;;No;Talón;Izquierda;28/02/2020;66019995,25;459316967,91;98362;MARIA DE HUERVA (APD-CGD)-CARIÑENA                                                                                              ;70,702;102,93
12105;Ricla-La Almunia - VIA;;;DS-1-70700 (RICLA-LA ALMUNIA);200010;S. FERNANDO-MIRAFLORES, I (G1);280,775;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-500-0,09-CC-I;Desvio nº 1 del escape 1/3 de la Estación de Ricla;Sí;;;Talón;Izquierda;10/04/2014;63373208,63;459590017,96;100679675;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12108;Caspe - VIA;;;DS-1-71108 (LA ZAIDA-SASTAGO);2400;MIRAFLORES-REUS, U;397,361;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;No;;No;Talón;Izquierda;01/06/2021;71544956,;457718902,77;100669645;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;396,825;412,652
13114;Mora La Nova- VIA;;;DS-1-71209 (RIBA-ROJA D'EBRE);2400;MIRAFLORES-REUS, U;504,582;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;DS-1-RIBA-ROJA;No;;No;Talón;Izquierda;04/12/2015;79324209,27;457315150,34;100669965;FAIO-LA POBLA DE MASSALUCA-FLIX                                                                                                 ;490,231;511,627
14111;L Hospitalet - VIA;;;DS-1-71708 (BELLVITGE-GORNAL);200410;HOSPITALET-BELLVITGE AGUJA K.M. 674,8, U;0,;;250;2 ;L'HOSPITALET  DE LLOBREGAT - BELLVITGE-AG. KM. 674,8;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-250-0,11-CR-I;;Sí;;No;Punta;Izquierda;17/10/2024;92714309,96;459208288,99;955905;LHOSPITALET DE LLOBREGAT-BELLVITGE AGUJA KM. 674,8                                                                              ;-0,261;1,265
14111;L Hospitalet - VIA;;;DS-1-71902 (BARCELONA-MORROT);3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);25,651;;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;En Servicio/Mantenible;DMMD-B1-54-190-0,11-CR-I;;Sí;;No;Talón;Izquierda;06/05/2024;93277110,24;459257125,13;959786;BARCELONA-CAN TUNIS-BARCELONA-MORROT                                                                                            ;20,5;25,735
13122;Monzon - VIA;;;DS-1-78301 (MONZON-RIO CINCA);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;127,882;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-500-0,09-CC-D;Monzón Desvio 1;No;;Sí;Talón;Derecha;13/02/2025;76557576,83;464525947,73;100671700;MONZON-RIO CINCA-BINEFAR                                                                                                        ;127,467;138,317
14119;Granollers Centre- VIA;;;DS-1-79200 (MAÇANET-MASSANES);200131;BIF. AIGUES-POR BOU-CERBERE,II;175,327;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;Sí;;No;Punta;Derecha;12/11/2024;97162650,06;463948034,73;100674527;GUALBA-MAÇANET-MASSANES                                                                                                         ;162,486;176,462
14112;Montcada Bifurcaçiò - VIA;;;DS-1-B7183 (BIF.GLORIAS-CLOT);3300;BIF. ARAGON-BARCELONA FRANCIA, I;683,466;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-D;;No;;;Talón;Derecha;18/05/2020;93413287,82;459575639,54;1274809;BIF.GLORIAS-CLOT - BARNA.-EST. DE FRANÇA                                                                                        ;682,603;685,375
14111;L Hospitalet - VIA;;;DS-10-71801 (BARCELONA-SANTS);950554;VIA 7/9 DE BARCELONA-SANTS (LADO HOSPITALET);676,805;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-D-TC;DESVÍO;Sí;;No;Talón;Derecha;17/10/2024;92958606,72;459332053,3;956373;BELLVITGE AGUJA KM. 674,8-BARCELONA-SANTS                                                                                       ;676,733;676,805
13121;Lleida - VIA;;;DS-10-78400 (LLEIDA-PIRINEUS);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;183,034;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-I-TC;LLeida Desvio 10;No;;;Punta;Izquierda;17/04/2014;80228161,85;461467632,44;100679976;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;159,314;183,825
12123;Alagon-VIA;;;DS-10-81209 (CABAÑAS DE EBRO);2200;CASETAS-CASTEJON DE EBRO, I;29,884;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;No;;No;Talón;Derecha;16/11/2012;65238364,34;462805464,36;100682146;CASETAS-CABAÑAS DE EBRO                                                                                                         ;14,446;29,901
14113;Martorell - VIA;;;DS-101-72212 (MARTORELL-SEAT);3121;AG. P.KM. 0/500-MARTOREL SEAT, U;2,748;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMIH-B1-60-190-0,11-CR-D-TC;;Sí;;No;Talón;Derecha;18/02/2025;;;100672667;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;0,572;3,356
14113;Martorell - VIA;;;DS-102-72212 (MARTORELL-SEAT);3121;AG. P.KM. 0/500-MARTOREL SEAT, U;1,753;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMIH-B1-60-190-0,11-CM/CR-D-TC;;No;;No;Talón;Derecha;29/10/2024;90976826,22;460449376,21;100672668;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;0,572;3,356
14113;Martorell - VIA;;;DS-103-72212 (MARTORELL-SEAT);85754;VIA 102 DE MARTORELL-SEAT;2,689;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMDH-B1-54-190-0,11-CM/CR-D-TC;;Sí;;No;Punta;Derecha;29/10/2024;;;100679371;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,823;2,74
14113;Martorell - VIA;;;DS-104-72212 (MARTORELL-SEAT);3121;AG. P.KM. 0/500-MARTOREL SEAT, U;1,766;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMDH-B1-60-190-0,11-CR-D-TC;;No;;No;Punta;Izquierda;18/02/2025;;;100672669;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;0,572;3,356
14113;Martorell - VIA;;;DS-105-72212 (MARTORELL-SEAT);85754;VIA 102 DE MARTORELL-SEAT;2,678;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMIH-B1-60-190-0,11-CR-D-TC;;No;;No;Talón;Derecha;18/02/2025;;;100672670;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,823;2,74
14113;Martorell - VIA;;;DS-106-72212 (MARTORELL-SEAT);85756;VIA 104 DE MARTORELL-SEAT;1,823;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMDH-B1-60-190-0,11-CR-D-TC;;No;;No;Punta;Derecha;18/02/2025;;;100686108;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,766;2,678
14113;Martorell - VIA;;;DS-107-72212 (MARTORELL-SEAT);85756;VIA 104 DE MARTORELL-SEAT;2,627;2,527;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMIH-B1-60-190-0,11-CR-D-TC;;No;;No;Talón;Derecha;18/02/2025;;;100672672;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,766;2,678
14113;Martorell - VIA;;;DS-108-72212 (MARTORELL-SEAT);950254;VIA 110 DE MARTORELL-SEAT;1,867;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;;En Servicio/Mantenible;DMMDH-B1-60-190-0,11-CR-D-TC;;No;;No;Punta;Derecha;18/02/2025;;;100672673;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,867;2,527
14113;Martorell - VIA;;;DS-109-72212 (MARTORELL-SEAT);85755;VIA 106 DE MARTORELL-SEAT;2,591;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-D;;No;;No;Talón;Derecha;18/02/2025;;;100685970;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,907;2,627
14111;L Hospitalet - VIA;;;DS-11-71801 (BARCELONA-SANTS);997153;VIA 9 DE BARCELONA-SANTS;98,017;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-250-0,11-CR-I-TC;DESVÍO;Sí;;No;Punta;Izquierda;17/10/2024;;;1347966;;;
13121;Lleida - VIA;;;DS-11-78400 (LLEIDA-PIRINEUS);2700;LERIDA-MANRESA, U;183,827;;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;LLeida Escape 11;Sí;4000,;Sí;Punta;Izquierda;15/10/2018;80286191,74;461423299,12;100680964;LLEIDA-PIRINEUS-AG. KM. 185,747                                                                                                 ;183,825;185,747
14113;Martorell - VIA;;;DS-110-72212 (MARTORELL-SEAT);950254;VIA 110 DE MARTORELL-SEAT;1,907;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-D;;No;;No;Punta;Derecha;18/02/2025;;;100686139;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,867;2,527
14113;Martorell - VIA;;;DS-111-72212 (MARTORELL-SEAT);950253;VIA 108 DE MARTORELL-SEAT;2,527;;242;2 ;MARTORELL-SEAT - AGUJA KM. 71,185;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-D;;No;;No;Talón;Derecha;18/02/2025;;;100686333;MARTORELL-SEAT-AGUJA KM. 0,500                                                                                                  ;1,959;2,591
