EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Descripción;Obras de paso;Lado;Estado Elemento Inventario;Altura máxima del talud (m);Elemento anterior de infraestructura;Longitud (m);Elemento posterior de infraestructura;Fecha de Modificación;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_2,549-2,952_D;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);2,549;2,952;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Derecho;En Servicio/Mantenible;12,5;(190199839)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_2,361-2,494_D;403;(107094660)TU  - 3 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 4,581 - 5,495;;190199840;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_2,574-2,951_D;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);2,574;2,951;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Derecho;En Servicio/Mantenible;12,;(190199839)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_2,361-2,494_D;377;(107094660)TU  - 3 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 4,581 - 5,495;;190199841;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_21,066-21,5_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);21,066;21,5;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;2;Izquierdo;En Servicio/Mantenible;7,2;(190199856)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_20,466-20,834_I;434;;;190199857;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_3,388-3,484_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);3,388;3,484;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;15,8;(192199841)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_3,14-3,267_I;96;(190199843)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_3,837-3,951_I;;190199842;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_3,837-3,951_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);3,837;3,951;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;6,5;(190199842)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_3,388-3,484_I;114;(190199844)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_4,132-4,6_I;;190199843;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_5,581-5,712_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);5,581;5,712;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;8,;(107094660)TU  - 3 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 4,581 - 5,495;131;(190199846)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_5,835-5,97_I;;190199845;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,262-13,37_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);13,262;13,37;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;7,5;(107094999)TU  - 5 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 11,985 - 12,938;108;(107262201)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,405-13,5_I;;190199851;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,268-14,41_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);14,268;14,41;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;6,;(107262202)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,871-14,264_I;142;(107208295)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,64-14,862_I;;190199853;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_17,19-17,659_D;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);17,19;17,659;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Derecho;En Servicio/Mantenible;8,7;(107262211)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_16,898-17,092_D;469;(107208308)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_18,84-18,88_D;11/09/2015;107262212;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_17,19-17,659_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);17,19;17,659;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;3,1;(107262204)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_16,898-17,092_I;469;(192199852)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_18,244-18,39_I;11/09/2015;107262205;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_18,69-19,954_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);18,69;19,954;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;2;Izquierdo;En Servicio/Mantenible;8,5;(192199852)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_18,244-18,39_I;1264;(192199853)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_19,99-20,264_I;;190199855;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_19,01-19,347_D;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);19,01;19,347;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Derecho;En Servicio/Mantenible;15,9;(107208308)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_18,84-18,88_D;337;(106349682)PU - AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO) - 19,534;11/09/2015;107262213;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_19,01-19,347_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);19,01;19,347;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;15,9;(107208297)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_18,84-18,88_I;337;(106349682)PU - AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO) - 19,534;11/09/2015;107262206;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14112;Montcada Bifurcaçiò - VIA;TER_L270_BIF. ARAGO- BIF. AIGUES SALTO PK 7,233/115,606 (NUEVA VARIANTE), II_5,896-6,003_I;200121;BIF. ARAGO- BIF. AIGUES SALTO PK 7,233/115,606 (NUEVA VARIANTE), II;5,896;6,003;270;CERBERE - BIF. ARAGO;0;Izquierdo;En Servicio/No Mantenible;1,8;(107218049)DES_L270_BIF. ARAGO- BIF. AIGUES SALTO PK 7,233/115,606 (NUEVA VARIANTE), II_4,818-5,765_I;107;(192002604)DES_L270_BIF. ARAGO- BIF. AIGUES SALTO PK 7,233/115,606 (NUEVA VARIANTE), II_6,944-7,2_I;18/12/2022;190002604;022700010;SANT ANDREU -BIF. AIGÜES                                                                                                        ;5,061;7,233
14113;Martorell - VIA;TER_L246_AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO)_2,78-3,2_D;3150;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);2,78;3,2;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;2;Derecho;En Servicio/Mantenible;3,5;(1016355)PU - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 2,757;420;(190199823)TER_L246_AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO)_3,248-3,482_D;11/09/2015;107262185;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,129;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_10,553-10,585_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);10,553;10,585;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;4,2;(107208289)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_10,215-10,476_I;32;(107208290)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_10,82-11_I;;190199849;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_12,337-12,505_D;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);12,337;12,505;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Derecho;En Servicio/Mantenible;23,4;(107208302)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_10,525-11,376_D;168;(107262209)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,405-13,5_D;11/09/2015;107262208;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_12,337-12,505_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);12,337;12,505;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;26,;(192199849)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_11,38-11,974_I;168;(107208292)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_12,639-13,435_I;11/09/2015;107262200;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,871-14,264_D;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);13,871;14,264;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Derecho;En Servicio/Mantenible;17,6;(107262209)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,405-13,5_D;393;(107208306)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,64-14,862_D;11/09/2015;107262210;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,871-14,264_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);13,871;14,264;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;26,;(192199850)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,435-13,574_I;393;(190199853)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,268-14,41_I;11/09/2015;107262202;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,131-14,193_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);14,131;14,193;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;6,5;(107208293)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_13,68-13,905_I;62;(107208294)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,246-14,634_I;;190199852;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,728-14,808_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);14,728;14,808;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;2,5;(107208294)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_14,246-14,634_I;80;(107094957)TU  - 6 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 14,865 - 15,986;;190199854;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_16,147-16,314_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);16,147;16,314;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;4,;(107094957)TU  - 6 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 14,865 - 15,986;167;(107208296)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_16,365-16,51_I;18/04/2018;107262203;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_16,898-17,092_D;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);16,898;17,092;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Derecho;En Servicio/Mantenible;8,1;(107094957)TU  - 6 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 14,865 - 15,986;194;(107262212)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_17,19-17,659_D;11/09/2015;107262211;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_16,898-17,092_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);16,898;17,092;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;0;Izquierdo;En Servicio/Mantenible;17,7;(107208296)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_16,365-16,51_I;194;(107262205)TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_17,19-17,659_I;11/09/2015;107262204;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_20,466-20,834_I;3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);20,466;20,834;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;1;Izquierdo;En Servicio/Mantenible;6,5;(192199853)DES_L246_AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO)_19,99-20,264_I;368;(1016529)PU - AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO) - 20,965;;190199856;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
14113;Martorell - VIA;TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_,6-1,015_I;3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);0,6;1,015;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;0;Izquierdo;En Servicio/Mantenible;4,5;(1498054)TU  - 0 - AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO) - ,317 - ,426;415;(190001506)TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_1,218-1,315_I;;190001505;022380015;CASTELLBISBAL-AGUJAS MOLINS-RIU LLOBREGAT                                                                                       ;0,86;6,18
14113;Martorell - VIA;TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_1,4-1,48_D;3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);1,4;1,48;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;0;Derecho;En Servicio/Mantenible;3,;(1498158)TU  - 0 - AG. 9 CASTELLBISBALL  AG. RUBÍ  -  AG. 11 CASTELLBISBAL AG. LLOBREGAT, U - ,713 - ,814;80;(190001509)TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_1,673-1,74_D;;190001507;022380015;CASTELLBISBAL-AGUJAS MOLINS-RIU LLOBREGAT                                                                                       ;0,86;6,18
14113;Martorell - VIA;TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_1,87-1,95_D;3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);1,87;1,95;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;3;Derecho;En Servicio/Mantenible;5,2;(190001509)TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_1,673-1,74_D;80;(1016361)PU - AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO) - 2,33;;190001511;022380015;CASTELLBISBAL-AGUJAS MOLINS-RIU LLOBREGAT                                                                                       ;0,86;6,18
14111;L Hospitalet - VIA;TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_7,5-9,578_I;3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);7,5;9,578;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;1;Izquierdo;En Servicio/Mantenible;2,3;(1016381)PU - AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO) - 7,406;2078;(1016383)PU - AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO) - 9,64;;190001515;022380020;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;6,18;20,5
14113;Martorell - VIA;TER_L246_AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO)_2,137-2,51_D;3150;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);2,137;2,51;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;2;Derecho;En Servicio/Mantenible;13,2;(1038989)TU  - 2 - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 1,784 - 1,924;373;(1016634)PU - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 2,596;;190199821;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,129;13,475
14113;Martorell - VIA;TER_L246_AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO)_2,33-2,954_I;3150;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);2,33;2,954;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;5;Izquierdo;En Servicio/Mantenible;9,8;(106349657)PU - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 2,298;624;(106349664)PU - AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO) - 3,397;;190199822;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,129;13,475
14113;Martorell - VIA;TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_1,673-1,74_D;3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);1,673;1,74;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;0;Derecho;En Servicio/Mantenible;7,3;(190001507)TER_L238_AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO)_1,4-1,48_D;67;(1016335)PU - AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO) - 1,854;;190001509;022380015;CASTELLBISBAL-AGUJAS MOLINS-RIU LLOBREGAT                                                                                       ;0,86;6,18
