EQM1 Código;EQM1;EQM3;Identificador Elemento Inventario;Vía;PK Inicial;PK Final;Línea Código;Línea Descripción;Longitud total OP (m);Nº vanos/conductos total OP (ud);Denominación;Luz máxima de vano/conducto (m) ;PK Histórico (Km);Velocidad Máxima ferroviaria (Km/h);Observaciones;Código Ingrid;Fecha de Modificación;Usuario de Modificación;Canto Máximo Tablero (m.);Nº Vías;Esviaje;Gálibo Izquierdo (m.);Gálibo Derecho (m.);Ripabilidad Vertical;Entre Ejes Vía (m.);Temperatura Media (ºC);Precipitacion Media Anual (mm.);Muro Guardabalasto;Juntas;Polivalente;Balasto;Vía Electrificada;Drenaje;Acero Corten;Suma de luces de vanos;Material puente;Tipo Tramo Puente;Ubicación Paseos Servicio;Pretiles o Barandillas;Tipo Acceso;Tipo Entorno;Tipo Tramo Base;Sujeción Traviesa Puente;Tipo Sujeción Carril Puente;Tipo Traviesa Puente;Tipo Carril Puente;Tipo Encarriladora;Tipo Posicion Tablero;Capacidad portante;Validado;Gálibo - Ancho estándar (1435);Gálibo - Ancho ibérico (1668);Gálibo - Ancho métrico (1000);Apoyo;Barandilla;Junta de dilatación;Número de estribos;Número de pilas;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Coordenada X_F ED50-HUSO 30 EXTENDIDO;Coordenada Y_F ED50-HUSO 30 EXTENDIDO;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 63,222;S. JUAN DE MOZARRIFAR-LERIDA, U;63,222;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;27,;3;Carga automatica;3,7;63,222;Sin definir;;ZA/BA-063222;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;3,;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;2;2;71237357,;464629617,;71237357,;464629617,;106352462;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 70,543;S. JUAN DE MOZARRIFAR-LERIDA, U;70,543;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;15,;1;Carga automatica;3,6;70,543;Sin definir;;ZA/BA-070543;31/01/2019;2859494;;1;No;;;No;;;;No;No;No;No;Sí;No;No;3,6;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Ferroviario;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;71959958,;464612868,;71959958,;464612868,;106352463;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 79,654;S. JUAN DE MOZARRIFAR-LERIDA, U;79,654;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;43,;5;Carga automatica;3,8;79,654;Sin definir;;ZA/BA-079654;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;3,;Fábrica;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;2;4;72609279,;464001912,;72609279,;464001912,;106352465;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 80,141;S. JUAN DE MOZARRIFAR-LERIDA, U;80,141;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;47,;5;Carga automatica;3,8;80,141;Sin definir;;ZA/BA-080141;27/06/2018;INGRID;;;No;;;No;;;;No;No;No;No;No;No;No;3,;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;2;4;72649736,;463971241,;72649736,;463971241,;106352466;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 81,047;S. JUAN DE MOZARRIFAR-LERIDA, U;81,047;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;4,;1;Carga automatica;4,;81,047;Sin definir;;ZA/BA-081047;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;4,;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Ferroviario;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;72725123,;463914345,;72725123,;463914345,;106352467;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 81,595;S. JUAN DE MOZARRIFAR-LERIDA, U;81,595;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;4,;1;Carga automatica;3,;81,595;Sin definir;;ZA/BA-081595;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;3,;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;72770908,;463880183,;72770908,;463880183,;106352468;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 82,259;S. JUAN DE MOZARRIFAR-LERIDA, U;82,259;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;22,;2;Carga automatica;4,;82,259;Sin definir;;ZA/BA-082259;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;4,;Fábrica;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;0;1;72826344,;463838732,;72826344,;463838732,;106352469;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 85,939;S. JUAN DE MOZARRIFAR-LERIDA, U;85,939;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;5,;1;Carga automatica;3,;85,939;Sin definir;;ZA/BA-085939;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;3,;HA;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;73122330,;463614028,;73122330,;463614028,;106352471;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 86,666;S. JUAN DE MOZARRIFAR-LERIDA, U;86,666;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;28,;4;Carga automatica;4,;86,666;Sin definir;;ZA/BA-086666;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;4,;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;2;3;73171146,;463559706,;73171146,;463559706,;106352472;022000350;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 97,412;S. JUAN DE MOZARRIFAR-LERIDA, U;97,412;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;5,;1;Carga automatica;4,;97,412;Sin definir;;ZA/BA-097412;27/06/2018;INGRID;;1;No;;;No;;;;No;No;No;No;Sí;No;No;4,;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;74066331,;463490014,;74066331,;463490014,;106352475;022000360;SARIÑENA-SELGUA                                                                                                                 ;90,862;122,76
12109;Tardienta - VIA;;OPF - 200 - 200020 - Carga automatica - 99,422;S. JUAN DE MOZARRIFAR-LERIDA, U;99,422;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;6,;1;Carga automatica;4,75;99,422;Sin definir;;ZA/BA-099422;31/01/2019;2859494;;1;No;;;No;;;;No;No;No;No;Sí;No;No;4,8;HA;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;74192907,;463620369,;74192907,;463620369,;106352476;022000360;SARIÑENA-SELGUA                                                                                                                 ;90,862;122,76
13112;S. Vicenç de Calders - VIA;;OPF - 200 - 200040 - PUENTE DE NULLES - 11,437;LA PLANA PICAMOIXONS-RODA DE BARA, U;11,437;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;5,;1;PUENTE DE NULLES;3,02;11,437;Sin definir;;PP/RD-011437;19/04/2022;1343078;0,8;1;No;1,9;1,9;No;1,8;;;No;No;No;Sí;Sí;No;No;4,18;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Mampostería;;Tirafondos;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;85990082,;457601703,;85990082,;457601703,;1016236;022000460;VALLS-RODA DE BARA                                                                                                              ;6,716;29,05
13112;S. Vicenç de Calders - VIA;;OPF - 200 - 200050 - PLAYA DEL MUERTO - 639,11;RODA DE BARA-BARCELONA SANTS, I;639,11;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;5,;1;PLAYA DEL MUERTO;2,;639,11;120;;MA/BA-639110;20/04/2022;9728445;;2;No;4,1999998;4,4000001;No;2,0999999;17,;700,;No;No;No;No;Sí;No;No;2,;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;Ambos lados;No hay;Sin definir;Rural;Fábrica. Ladrillo;Balasto;KD-54;Hormigón Monobloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;89975139,;457450310,;89975139,;457450310,;100016284;022000500;VILANOVA I LA GELTRU-SITGES                                                                                                     ;636,;643,3
13112;S. Vicenç de Calders - VIA;;OPF - 200 - 200050 - RAMBLA DE LA PAU - 635,68;RODA DE BARA-BARCELONA SANTS, I;635,68;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;8,;1;RAMBLA DE LA PAU;7,;635,68;Sin definir;;MA/BA-635680;16/02/2024;E188295;1,;2;No;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;7,5;HA;Hormigón. Losa Fábrica;No hay;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;89632741,;457403065,;89632741,;457403065,;1016789;022000490;CUNIT-VILANOVA I LA GELTRU                                                                                                      ;627,081;636,
12111;Huesca - VIA;;OPF - 204 - 2510 - BARRANCO DE PULENGO - 23,09;HOYA DE HUESCA-JACA, U;23,09;;204;BIF. CANFRANC - CANFRANC;8,;5;BARRANCO DE PULENGO;1,5;23,09;Sin definir;;HS/JC-023090;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;2;4;69419213,;467578856,;69419213,;467578856,;1069696;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PUENTE LA GARONETA - 55,512;HOYA DE HUESCA-JACA, U;55,512;;204;BIF. CANFRANC - CANFRANC;95,05;3;PUENTE LA GARONETA;28,15;55,512;Sin definir;;HS/JC-055512;25/11/2024;ACT_LUZ_VANOS_PUENTES;2,;1;Sí;2,6;2,6;No;1,8;15,;750,;No;No;Sí;Sí;No;No;No;30,15;HA;Hormigón. Bóveda parabolica;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;2;69133093,;469557990,;69133093,;469557990,;106350138;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;;OPF - 204 - 2510 - RÍO DE LOSCORRALES - 26,886;HOYA DE HUESCA-JACA, U;26,886;;204;BIF. CANFRANC - CANFRANC;24,;3;RÍO DE LOSCORRALES;5,9;26,886;Sin definir;;HS/JC-026886;27/06/2018;INGRID;0,6;1;No;;;No;1,8;15,;750,;No;Sí;No;Sí;No;No;No;6,5;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Sillería;;Placa y tirafondos;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;No;No;2;2;69144550,;467655527,;69144550,;467655527,;106350114;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2520 - CANAL DE LOS ASNOS - 22,565;JACA-CANFRANC, U;22,565;;204;BIF. CANFRANC - CANFRANC;23,;1;CANAL DE LOS ASNOS;8,9;22,565;Sin definir;;JC/CF-022565;27/06/2018;INGRID;0,6;1;No;1,8;1,8;No;1,8;;;No;Sí;Sí;Sí;No;No;No;9,55;Fábrica;Fábrica. Bóveda Rebajada Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Sillería;;Placa y tirafondos;Madera;45;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;70286947,;473452371,;70286947,;473452371,;1016345;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;;OPF - 204 - 2540 - ARROYO DEL CHAPAZAL - 2,045;BIF. CANFRANC-HOYA DE HUESCA, U;2,045;;204;BIF. CANFRANC - CANFRANC;6,;1;ARROYO DEL CHAPAZAL;5,;2,045;Sin definir;;HS/JC-002045;27/06/2018;INGRID;0,6;1;No;;;No;1,8;15,;750,;No;No;No;Sí;No;No;No;5,2;HA;Hormigón. Losa Fábrica;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;71221021,;466412299,;71221021,;466412299,;1016920;022040010;BIF. CANFRANC-HOYA DE HUESCA-AGUJA KM. 2,3                                                                                      ;0,;2,296
12108;Caspe - VIA;;OPF - 210 - 2400 - ACEQUIA RÍO MARTÍN - 419,15;MIRAFLORES-REUS, U;419,15;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;6,5;1;ACEQUIA RÍO MARTÍN;4,98;419,15;120;;MA/BA-419150;25/02/2025;ACT_LUZ_VANOS_PUENTES;;1;No;1,8;1,8;No;;;;No;No;No;No;Sí;No;No;4,98;HA;Hormigón. Marcos o Pórticos;No hay;Ambos lados;Sin definir;Rural;Hormigón. Hormigón armado;Balasto;KD-54;Hormigón Monobloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;71827134,52;456334934,99;71811185,;456378137,;100016615;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;412,652;422,143
12106;Zaragoza - VIA;;OPF - 210 - 2400 - BARANCO DE LIERTA - 352,771;MIRAFLORES-REUS, U;352,771;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;15,;1;BARANCO DE LIERTA;6,02;352,771;110;;MA/BA-352771;27/06/2018;INGRID;0,4;1;Sí;0,;0,;No;1,8;17,;400,;No;No;No;Sí;Sí;No;No;6,9;HA;Hormigón. Tableros de vigas;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;Balasto;RN;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;68466866,;460661779,;68466866,;460661779,;100017036;022100040;LA CARTUJA-AGUJA KM. 351,1-LA ZAIDA-SASTAGO                                                                                     ;351,1;396,825
12108;Caspe - VIA;;OPF - 210 - 2400 - BARRANCO DE CALERA - 400,97;MIRAFLORES-REUS, U;400,97;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;20,;2;BARRANCO DE CALERA;4,;400,97;95;;MA/BA-400970;27/06/2018;INGRID;;1;No;6,;1,3;No;;17,;400,;No;No;No;No;Sí;No;No;4,;HA;Hormigón. Losa Fábrica;Ambos lados;Izquierdo;Sin definir;Rural;Hormigón. Hormigón armado;Balasto;KD-54;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;1;71411297,;457401917,;71411297,;457401917,;100016956;022100050;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;396,825;412,652
12108;Caspe - VIA;;OPF - 210 - 2400 - CAMINO AL HOSPITAL - 452,74;MIRAFLORES-REUS, U;452,74;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;7,;1;CAMINO AL HOSPITAL;3,9;452,74;90;;MA/BA-452740;27/06/2018;INGRID;;5;No;2,4;2,;No;2,2;17,;400,;No;No;No;No;Sí;No;No;3,9;HA;Hormigón. Losa Fábrica;Ambos lados;Ambos lados;Sin definir;Rural;Hormigón. Hormigón armado;Balasto;KD-54;Hormigón Monobloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;74765329,95;456983775,32;74687833,;456937462,;100017083;022100080;ESCATRON-CASPE                                                                                                                  ;430,355;453,043
13114;Mora La Nova- VIA;;OPF - 210 - 2400 - CAMINO DE LA BARCA - 503,97;MIRAFLORES-REUS, U;503,97;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;5,;1;CAMINO DE LA BARCA;4,;503,97;90;;MA/BA-503970;20/04/2022;9728445;;4;No;3,8;2,4000001;No;3,;17,;500,;No;No;No;No;Sí;No;No;4,02;HA;Hormigón. Losa Fábrica;Derecho;Derecho;Sin definir;Urbano;Hormigón. Hormigón armado;Balasto;KD-54;Hormigón Monobloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;79316964,;457330459,;79316964,;457330459,;100017075;022100100;FAIO-LA POBLA DE MASSALUCA-FLIX                                                                                                 ;490,231;511,627
12108;Caspe - VIA;;OPF - 210 - 2400 - CAMINO DE LA FOLOZA - 412,5;MIRAFLORES-REUS, U;412,5;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;7,;1;CAMINO DE LA FOLOZA;5,;412,5;130;;MA/BA-412500;27/06/2018;INGRID;;7;Sí;2,2;3,7;No;3,;17,;400,;No;No;No;No;Sí;No;No;5,;HA;Hormigón. Losa Fábrica;Ambos lados;Ambos lados;Sin definir;Urbano;Hormigón. Hormigón armado;Balasto;KD-54;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;71472289,35;456715960,27;71448989,;456743242,;100017074;022100050;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;396,825;412,652
13113;Reus - VIA;;OPF - 210 - 2410 - RIERA DE L´ABEURADA - 87,18;REUS-TARRAGONA, I;87,18;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;24,;4;RIERA DE L´ABEURADA;4,47;87,18;Sin definir;;LR/TA-087180;20/04/2022;9728445;0,5;2;No;1,7;1,3;No;1,8;15,;500,;Sí;No;No;Sí;Sí;No;No;4,97;HA;Hormigón. Losa Fábrica;Izquierdo;Izquierdo;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;D4;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;3;84401609,;456480338,;84401609,;456480338,;1016720;022100125;REUS-BIF. VILA-SECA                                                                                                             ;86,211;93,346
13111;Tarragona - VIA;;OPF - 210 - 300050 - Carga automatica - 11,595;TARRAGONA-S. VICENT DE C., I;11,595;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;6,;1;Carga automatica;3,7;11,595;Sin definir;;TA/FR-011595;20/04/2022;9728445;;2;No;;;No;;;;No;No;No;No;Sí;No;No;3,7;Fábrica;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;86793521,;456356530,;86793521,;456356530,;106351717;022100150;TARRAGONA - SANT VICENÇ DE CALDERS                                                                                              ;0,597;25,355
13111;Tarragona - VIA;;OPF - 210 - 300050 - Carga automatica - 15,975;TARRAGONA-S. VICENT DE C., I;15,975;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;6,;1;Carga automatica;3,;15,975;Sin definir;;TA/FR-015975;20/04/2022;9728445;;2;No;;;No;;;;No;No;No;No;Sí;No;No;3,;HA;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Sin definir;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;87192868,;456544556,;87192868,;456544556,;106351725;022100150;TARRAGONA - SANT VICENÇ DE CALDERS                                                                                              ;0,597;25,355
